day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
0,21,41.963,-87.713,41.958,-87.684,18,2001555,2026,04,22
0,23,41.922,-87.634,41.921,-87.685,27,2282435,2026,04,26
2,5,41.885,-87.657,41.893,-87.626,1045,4269875,2026,04,26
1,1,41.884,-87.76,41.928,-87.751,1,2462397,2026,04,25
1,5,41.885,-87.621,41.881,-87.633,293,2796449,2026,04,22
0,19,41.877,-87.622,41.892,-87.613,373,1643470,2026,04,25
2,0,41.879,-87.657,41.893,-87.626,170,3820545,2026,04,22
1,1,41.909,-87.631,41.929,-87.661,4,2478990,2026,04,25
0,18,41.915,-87.654,41.905,-87.65,102,1538001,2026,04,26
1,7,41.956,-87.701,41.937,-87.722,1,2936393,2026,04,22
1,21,41.902,-87.638,41.929,-87.666,11,3565956,2026,04,26
1,22,41.899,-87.626,41.898,-87.654,99,3649039,2026,04,25
0,17,41.893,-87.638,41.872,-87.654,25,1398537,2026,04,26
0,14,41.956,-87.795,41.885,-87.621,2,1072140,2026,04,22
0,23,41.95,-87.644,41.892,-87.613,61,2307261,2026,04,26
0,19,41.956,-87.713,41.881,-87.633,15,1697968,2026,04,25
1,2,41.899,-87.626,41.871,-87.622,64,2559405,2026,04,22
0,14,41.909,-87.631,41.885,-87.621,264,1046147,2026,04,22
1,4,41.783,-87.594,41.798,-87.604,23,2699570,2026,04,22
0,20,41.842,-87.628,41.861,-87.631,2,1767667,2026,04,22
1,7,41.936,-87.652,41.885,-87.621,22,2930146,2026,04,22
0,17,41.905,-87.65,41.962,-87.645,40,1406002,2026,04,26
2,15,41.92,-87.761,41.958,-87.692,1,4611996,2026,04,22
2,21,41.962,-87.645,41.973,-87.65,6,4969267,2026,04,22
0,5,41.885,-87.643,41.877,-87.622,140,588218,2026,04,22
2,2,41.879,-87.643,41.893,-87.653,56,4004235,2026,04,22
1,7,41.922,-87.646,41.929,-87.674,27,2924536,2026,04,22
0,15,41.746,-87.69,41.916,-87.684,4,1103415,2026,04,22
2,23,41.958,-87.653,41.892,-87.613,3,5091171,2026,04,26
2,7,41.835,-87.611,41.885,-87.621,1,4394667,2026,04,25
0,2,41.916,-87.692,41.891,-87.619,27,317149,2026,04,26
2,7,41.906,-87.631,41.912,-87.684,8,4409994,2026,04,25
0,2,41.972,-87.671,41.936,-87.656,15,353195,2026,04,25
2,3,41.915,-87.654,41.9,-87.632,63,4114323,2026,04,22
0,14,41.755,-87.651,41.798,-87.594,3,981348,2026,04,22
2,21,41.903,-87.626,41.929,-87.656,8,4945971,2026,04,22
