day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
1,23,41.973,-87.657,41.987,-87.665,14,3782783,2026,04,22
0,21,41.929,-87.646,41.921,-87.7,20,1977439,2026,04,22
0,17,41.935,-87.643,41.893,-87.626,27,1424625,2026,04,26
0,22,41.884,-87.748,41.884,-87.77,31,2091477,2026,04,22
0,4,41.885,-87.657,41.892,-87.665,192,504866,2026,04,22
1,22,41.912,-87.69,41.9,-87.675,8,3656247,2026,04,25
0,17,41.906,-87.675,41.899,-87.626,100,1407127,2026,04,26
0,20,41.756,-87.584,41.783,-87.594,11,1736908,2026,04,22
0,19,41.879,-87.657,41.786,-87.751,270,1644738,2026,04,25
0,23,41.892,-87.613,41.892,-87.632,1001,2254209,2026,04,26
0,18,41.97,-87.76,41.891,-87.619,7,1569683,2026,04,25
0,0,41.893,-87.638,41.907,-87.636,691,60947,2026,04,22
0,12,41.885,-87.643,41.965,-87.677,8,814122,2026,04,25
1,22,41.922,-87.656,41.938,-87.639,13,3662245,2026,04,25
0,19,41.893,-87.638,41.941,-87.671,13,1655744,2026,04,25
1,23,41.861,-87.631,41.885,-87.643,19,3722605,2026,04,25
0,1,41.835,-87.611,41.868,-87.643,20,160868,2026,04,22
1,6,41.915,-87.654,41.929,-87.685,5,2873878,2026,04,22
2,6,41.893,-87.638,41.885,-87.657,497,4347714,2026,04,26
1,4,41.963,-87.67,41.958,-87.66,9,2764031,2026,04,22
0,19,41.983,-87.877,41.892,-87.632,67,1711792,2026,04,25
2,0,41.916,-87.684,41.885,-87.657,82,3842330,2026,04,22
1,17,41.9,-87.665,41.859,-87.617,19,3262970,2026,04,22
0,13,41.796,-87.758,41.786,-87.751,33,882074,2026,04,25
0,23,41.905,-87.65,41.915,-87.654,159,2264945,2026,04,26
0,3,41.978,-87.82,41.989,-87.804,6,463138,2026,04,22
0,0,41.891,-87.619,41.886,-87.672,17,55926,2026,04,22
1,7,41.881,-87.633,41.863,-87.72,1,2909344,2026,04,22
0,21,41.903,-87.626,41.893,-87.626,187,1955620,2026,04,22
0,23,41.742,-87.63,41.749,-87.601,129,2190515,2026,04,22
2,0,41.98,-87.671,41.964,-87.652,16,3878359,2026,04,22
0,22,41.929,-87.646,41.919,-87.671,66,2133030,2026,04,22
1,0,41.95,-87.752,41.957,-87.723,3,2411662,2026,04,25
0,16,41.949,-87.652,41.98,-87.664,3,1312421,2026,04,22
0,13,41.851,-87.635,41.742,-87.63,5,895943,2026,04,25
0,3,41.915,-87.646,41.964,-87.652,6,424945,2026,04,22
0,2,41.701,-87.6,41.755,-87.571,15,254187,2026,04,26
0,0,41.892,-87.632,41.899,-87.689,96,58651,2026,04,22
2,2,41.906,-87.631,41.885,-87.657,224,4019566,2026,04,22
0,21,41.943,-87.652,41.893,-87.626,140,1988535,2026,04,22
2,6,41.892,-87.629,41.95,-87.738,2,4346650,2026,04,26
