Pickup Neighborhood,Dropoff Neighborhood,totalTransitTime_wavg,rideshareTime_wavg,tripCost_wavg,transitPenalty_wavg,distance_wavg,Count,transitPenaltyColor
Near South Side,Fuller Park,33.75,9.825757575757576,7.866363636363636,3.5625503732694144,2.909090909090909,11.0,red
Near South Side,Garfield Ridge,62.17634812177205,36.996081544926696,52.9632807237032,1.9157047149249862,9.988961601385816,10391.0,green
Near South Side,Gold Coast,43.65621890547263,21.289800995024873,25.3355223880597,2.069821838624165,5.035820895522387,67.0,yellow
Near South Side,Grand Boulevard,22.049999999999997,7.944444444444445,10.045555555555556,2.859697258568803,2.288888888888889,9.0,red
Near South Side,Grand Crossing,34.06666666666667,11.916666666666666,18.73,2.8587412587412593,6.9,1.0,red
Near South Side,Grant Park,19.963662482231165,10.430587422668026,24.27465913868701,2.0323549005497688,1.9738062346086853,16649.0,yellow
Near South Side,Humboldt Park,57.775,20.506249999999998,19.99375,2.830068096986576,8.1375,8.0,red
Near South Side,Hyde Park,33.16274509803922,16.008823529411764,22.11176470588235,2.0892045455373083,6.023529411764706,17.0,yellow
Near South Side,Irving Park,68.56666666666666,23.444444444444443,30.786666666666665,3.020016458420359,9.766666666666667,3.0,red
Near South Side,Jackson Park,50.31666666666667,12.201754385964911,18.451315789473686,4.177359645928309,5.731578947368422,38.0,red
Near South Side,Kenwood,33.4,13.058333333333332,12.08,2.5878603217207177,5.083333333333333,6.0,orange
Near South Side,Lake View,46.562719298245604,35.78991228070176,42.95552631578947,1.5274464010640723,8.676315789473684,38.0,green
Near South Side,Lincoln Park,49.91092896174862,23.960382513661205,35.86901639344262,2.159860475923837,7.242622950819673,61.0,yellow
Near South Side,"Little Italy, UIC",33.04776422764228,18.49647696476965,19.722804878048777,1.85168239928927,4.103658536585366,246.0,green
Near South Side,Logan Square,55.865384615384606,35.28846153846154,39.72923076923077,1.6778818872789523,9.126923076923077,26.0,green
Near South Side,Loop,24.476164475150433,15.57108545056088,28.855690606195676,1.6054337163965984,2.8162218631602407,35896.0,green
Near South Side,Lower West Side,30.56266666666667,12.42066666666667,15.006400000000003,2.509385858946456,2.3519999999999994,25.0,orange
Near South Side,Mckinley Park,38.3,12.866666666666667,11.77,2.9766839378238337,3.5,1.0,red
Near South Side,Museum Campus,17.039715220789372,7.872171746776084,17.522434056271983,2.32899038028289,1.5245750293083238,6824.0,yellow
Near South Side,North Lawndale,47.083333333333336,16.816666666666666,20.396666666666665,2.801751999459736,7.2,3.0,red
Near South Side,North Park,77.23333333333333,22.133333333333333,28.73,3.4894578313253013,13.6,1.0,red
Near South Side,O'Hare,94.60495288207683,64.61506826293146,84.23094620856557,1.569542196974425,21.34065158404224,54544.0,green
Near South Side,Oakland,28.416666666666668,15.658333333333333,11.94,1.8147951037786056,3.0,2.0,green
Near South Side,Old Town,38.166666666666664,22.475308641975307,33.961111111111116,1.7510722054365742,5.7444444444444445,27.0,green
Near South Side,River North,33.65318951057081,20.2281932473054,34.217390264560805,1.6983959068758674,3.4978277116237355,20071.0,green
Near South Side,Rogers Park,67.0,34.875,37.925,1.9339632132377993,13.049999999999999,4.0,green
Near South Side,Roseland,46.416666666666664,16.41923076923077,2.496923076923077,2.8397755887354843,9.576923076923077,13.0,red
Near South Side,Sheffield & DePaul,45.46666666666666,24.811904761904763,28.41571428571428,1.902086827351951,7.828571428571428,7.0,green
Near South Side,South Shore,47.95486111111111,19.45486111111111,19.044583333333332,2.597493264029482,8.8375,24.0,orange
Near South Side,Streeterville,33.82126094784705,18.54261802313162,31.389402178888584,1.8659341949394048,3.352293326009338,10923.0,green
Near South Side,Ukrainian Village,54.635185185185186,17.92962962962963,25.036666666666665,3.194472094526099,6.266666666666667,9.0,red
Near South Side,Uptown,67.23,25.03333333333333,31.252,2.7379519399314196,9.059999999999999,5.0,orange
Near South Side,Washington Park,26.214583333333337,13.6875,15.752500000000001,1.9224009093620884,4.624999999999999,8.0,green
Near South Side,West Loop,32.81821665226159,15.778049553442811,26.737477960242003,2.129789834861007,3.49951598962835,5785.0,yellow
Near South Side,West Town,40.14855072463769,18.511956521739126,27.880108695652183,2.2364211652640367,5.473913043478261,92.0,yellow
Near South Side,Wicker Park,42.888505747126445,24.4683908045977,21.7548275862069,1.9128672132853142,6.303448275862069,29.0,green
Near South Side,Wrigleyville,46.9,46.91066666666668,55.854800000000004,1.082974532965197,9.084,25.0,green
New City,Auburn Gresham,39.74629629629629,12.468518518518518,16.797777777777775,3.2403778166693544,4.411111111111111,9.0,red
New City,Austin,75.43333333333334,33.125,25.060000000000002,2.3482262234292577,11.0,2.0,yellow
New City,Avalon Park,69.51666666666667,24.578571428571426,22.947142857142858,2.8715650000856057,8.914285714285713,7.0,red
New City,Bridgeport,36.483333333333334,11.316666666666668,14.12,3.308808834811432,4.0,3.0,red
New City,Brighton Park,21.62222222222222,7.622222222222223,13.153333333333334,2.954699597232999,1.7999999999999998,3.0,red
New City,Bucktown,60.800000000000004,28.438888888888886,28.83666666666667,2.229985862628638,9.866666666666667,3.0,yellow
New City,Chicago Lawn,29.966666666666665,9.7,13.64,3.089347079037801,2.8,1.0,red
New City,Chinatown,39.263333333333335,13.236666666666668,16.422000000000004,2.9927173715932476,4.0200000000000005,5.0,red
New City,Douglas,54.88333333333333,18.02916666666667,13.1975,3.6458777567934706,4.875,4.0,red
New City,Englewood,42.00625,16.389583333333334,16.55625,2.6354678478438185,4.4375,8.0,orange
New City,Garfield Park,60.78333333333333,30.20114942528736,31.00586206896552,2.014999515307215,6.131034482758621,29.0,green
New City,Garfield Ridge,73.68333333333334,31.674242424242426,41.192424242424245,2.35499364835354,7.257575757575758,33.0,orange
New City,Grand Boulevard,29.54565217391304,9.854347826086956,11.926956521739127,3.492536844005299,2.3130434782608695,23.0,red
New City,Grant Park,57.3861111111111,17.925,19.971666666666668,3.399495564354421,6.666666666666667,6.0,red
New City,Humboldt Park,72.13333333333334,28.616666666666667,30.87,2.5206755969714623,8.2,1.0,orange
New City,Hyde Park,43.516666666666666,12.75,16.51,3.4130718954248365,3.4,1.0,red
New City,Kenwood,40.175,15.05,21.402500000000003,2.7615814187503487,3.825,4.0,orange
New City,Lincoln Park,61.78333333333333,32.166666666666664,25.31,1.9207253886010363,9.9,1.0,green
New City,"Little Italy, UIC",47.62666666666667,16.627777777777776,17.697333333333333,2.9362718362290647,4.7,15.0,red
New City,Little Village,42.88333333333333,17.025,21.23,2.522810518495482,4.2,2.0,orange
New City,Loop,50.3619341563786,24.257818930041154,23.331358024691358,2.1092719375280415,7.24567901234568,81.0,yellow
New City,Lower West Side,34.583333333333336,31.491666666666667,20.105,1.098257868904166,8.3,2.0,green
New City,Mount Greenwood,97.0,33.516666666666666,43.97,2.8940825459970165,11.5,1.0,red
New City,Museum Campus,58.800000000000004,17.531818181818185,21.744545454545456,3.3573984243073594,5.4,11.0,red
New City,Near South Side,50.91666666666666,12.493055555555555,18.4575,4.245856534940149,3.6833333333333336,12.0,red
New City,New City,11.956666666666667,6.925,10.968,1.9044802418767481,1.37,10.0,green
New City,North Lawndale,65.65,28.606666666666666,17.464,2.29779054793802,6.88,5.0,yellow
New City,O'Hare,120.9,26.633333333333333,65.01,4.539424280350438,23.3,1.0,red
New City,Portage Park,96.33333333333333,29.7,34.48,3.2435465768799103,15.2,1.0,red
New City,Riverdale,116.38333333333334,48.766666666666666,23.47,2.3865345181134656,13.9,1.0,orange
New City,Roseland,67.87222222222222,21.54074074074074,22.587777777777777,3.466925277972577,8.511111111111113,9.0,red
New City,Streeterville,60.871428571428574,26.28095238095238,24.184285714285714,2.3868277581173487,9.0,7.0,orange
New City,United Center,64.83333333333333,25.120833333333334,20.0025,2.582550236499393,6.725,4.0,orange
New City,Uptown,82.58333333333333,44.95,29.25,1.8372265480163141,14.8,1.0,green
New City,Washington Heights,62.016666666666666,30.75,20.05,2.0168021680216803,8.8,1.0,yellow
New City,Washington Park,42.416666666666664,8.8,9.98,4.820508037408658,2.05,2.0,red
New City,West Lawn,55.15,26.316666666666666,28.73,2.0956301456618114,8.1,1.0,yellow
New City,West Loop,43.18333333333333,17.196835443037973,19.059367088607594,2.558294311603125,5.575949367088608,79.0,orange
New City,West Town,63.31666666666667,32.63333333333333,17.45,1.9402451481103167,7.2,1.0,green
North Center,Albany Park,43.00967741935483,17.0010752688172,17.85032258064516,2.545711043563233,3.261290322580645,31.0,orange
North Center,Andersonville,32.922463768115946,15.276811594202897,15.941739130434781,2.2338230212588357,3.154347826086956,46.0,yellow
North Center,Armour Square,52.18333333333333,23.683333333333334,26.23,2.203377902885292,8.6,1.0,yellow
North Center,Austin,77.01666666666667,48.18333333333334,28.490000000000002,1.6078901167068278,9.0,2.0,green
North Center,Avondale,28.816666666666666,11.17948717948718,14.409560439560439,2.830421432147375,1.8747252747252743,91.0,red
North Center,Belmont Cragin,43.733333333333334,19.566666666666666,23.73,2.2350936967632027,4.6,1.0,yellow
North Center,Beverly,102.33333333333333,43.93333333333333,65.7,2.329286798179059,22.2,1.0,yellow
North Center,Boystown,23.594097222222228,11.467708333333336,15.238958333333334,2.1087107086267567,2.1999999999999997,48.0,yellow
North Center,Bridgeport,78.65,22.716666666666665,23.73,3.4622157006603085,9.8,1.0,red
North Center,Bucktown,24.252040816326534,10.807142857142857,13.204795918367346,2.42159296536406,1.98265306122449,98.0,orange
North Center,East Village,21.1,10.941666666666666,14.645,1.9585931424531635,2.65,2.0,green
North Center,Edgewater,37.16148148148148,14.614074074074072,19.088,2.591644774930925,3.5688888888888886,45.0,orange
North Center,Englewood,85.73333333333333,41.233333333333334,32.05,2.0799746080186425,15.55,2.0,yellow
North Center,Garfield Park,64.25000000000001,26.373015873015873,21.381904761904764,2.465958289238845,9.057142857142859,21.0,orange
North Center,Garfield Ridge,92.43222222222225,45.5088888888889,60.44316666666666,2.2564494903476353,16.64,60.0,yellow
North Center,Gold Coast,43.40238095238095,18.704761904761902,21.857857142857142,2.456567205511513,5.228571428571429,14.0,orange
North Center,Grant Park,54.14255319148937,26.425886524822694,25.483829787234036,2.0790881813707465,8.251063829787235,47.0,yellow
North Center,Hermosa,49.245312500000004,22.324479166666666,16.01765625,2.25838892634462,4.21875,64.0,yellow
North Center,Humboldt Park,38.61666666666667,14.723333333333333,16.818,2.631830426914268,3.9599999999999995,5.0,orange
North Center,Hyde Park,75.35833333333333,28.274999999999995,29.146666666666665,2.720186567648598,14.116666666666669,6.0,orange
North Center,Irving Park,28.375252525252524,13.210606060606063,15.06,2.5084288896577855,2.581818181818182,33.0,orange
North Center,Jefferson Park,44.52,24.76666666666667,22.946,1.9462300778698025,5.24,5.0,green
North Center,Kenwood,69.11666666666666,19.9,28.73,3.4731993299832493,12.5,1.0,red
North Center,Lake View,24.879826546003013,10.196870286576168,13.495361990950226,2.608789284822933,1.852262443438914,442.0,orange
North Center,Lincoln Park,35.37647462277092,15.40480109739369,17.907983539094648,2.499032198470121,2.924279835390946,243.0,orange
North Center,Lincoln Square,20.839300411522633,9.295267489711934,14.978395061728396,2.4445872627630543,1.8246913580246915,81.0,orange
North Center,"Little Italy, UIC",60.766666666666666,27.474999999999998,23.308888888888887,2.2467327722314288,6.749999999999999,18.0,yellow
North Center,Logan Square,35.43155555555555,16.066666666666663,17.351333333333333,2.4371088313775786,3.1159999999999997,75.0,orange
North Center,Loop,45.030473087134936,29.467716630461016,29.380159304851556,1.5796957842820267,6.590658942795076,1381.0,green
North Center,Lower West Side,61.6904761904762,22.673809523809524,22.814285714285713,2.866948653006958,7.871428571428571,7.0,red
North Center,Museum Campus,70.73413978494622,33.924193548387095,37.03,2.3704946563123643,8.69032258064516,62.0,orange
North Center,Near South Side,66.44583333333333,33.193749999999994,38.04875,2.0759821664149287,10.225,8.0,yellow
North Center,North Center,16.65242165242165,5.941168091168091,11.54811965811966,2.955758304302254,1.2572649572649572,117.0,red
North Center,North Lawndale,67.6,37.29222222222222,32.92266666666667,1.8177880353228528,7.513333333333334,15.0,green
North Center,North Park,34.916666666666664,14.555555555555555,16.693333333333335,2.4357959732376835,3.2555555555555555,9.0,orange
North Center,Norwood Park,56.23333333333333,19.2,28.169999999999998,3.023656002884668,7.533333333333334,3.0,red
North Center,O'Hare,71.53859862292425,35.290542729850145,52.840340218712036,2.0881435720423207,13.262940461725396,823.0,yellow
North Center,Old Town,45.31666666666666,17.195833333333333,20.87875,2.7384432438001487,4.2625,8.0,orange
North Center,Portage Park,41.931666666666665,21.693333333333335,24.549999999999997,2.0392470525711057,5.07,10.0,yellow
North Center,River North,45.06674897119341,23.892427983539093,24.420024691358027,2.026838026119698,5.565925925925925,405.0,yellow
North Center,Rogers Park,46.14777777777779,22.215555555555554,21.358666666666668,2.130018288423377,5.833333333333333,15.0,yellow
North Center,Rush & Division,49.68333333333333,15.866666666666667,17.293333333333333,3.147015918713619,6.2,3.0,red
North Center,Sheffield & DePaul,35.956923076923076,16.694615384615386,17.773692307692308,2.3175220971364965,2.7938461538461543,65.0,yellow
North Center,South Chicago,77.58333333333333,28.933333333333334,35.2,2.6814516129032255,18.6,1.0,orange
North Center,South Shore,77.66666666666667,37.583333333333336,28.73,2.066518847006652,16.6,1.0,yellow
North Center,Streeterville,49.235670731707316,21.789939024390247,22.68439024390244,2.3489089662404714,6.464634146341464,164.0,orange
North Center,Ukrainian Village,34.63484848484848,20.328787878787878,24.39272727272727,1.8661464800459504,4.2727272727272725,11.0,green
North Center,United Center,38.55,32.67239583333333,35.907812500000006,1.1904864722816726,6.4624999999999995,32.0,green
North Center,Uptown,29.797253787878784,11.889772727272726,14.559147727272727,2.6191750731184094,2.403977272727273,176.0,orange
North Center,Washington Heights,98.21666666666667,77.5,100.0,1.3132835863814125,24.65,2.0,green
North Center,West Loop,52.02047788309637,25.196228278041076,26.46946682464455,2.157200050368237,5.478791469194313,844.0,yellow
North Center,West Ridge,53.67222222222222,18.45,17.680000000000003,2.9715987843590113,3.9,3.0,red
North Center,West Town,38.09557823129252,19.151360544217688,20.62170068027211,2.0892054877884236,4.089795918367346,147.0,yellow
North Center,Wicker Park,31.2987037037037,20.19518518518518,19.220222222222226,1.7140232432176248,3.51,90.0,green
North Center,Wrigleyville,21.664229249011857,11.420619235836627,14.663873517786564,2.012021308916274,1.7241106719367592,253.0,green
North Lawndale,Albany Park,74.61666666666666,45.55,40.76,1.6381266008049762,9.2,1.0,green
North Lawndale,Auburn Gresham,70.55555555555556,37.07272727272727,21.55272727272727,1.9144982796147596,9.88787878787879,33.0,green
North Lawndale,Austin,34.45084388185654,13.059704641350212,13.890759493670888,2.772198340486982,3.435443037974683,79.0,red
North Lawndale,Avondale,43.394444444444446,21.71666666666667,24.37,2.000154694290405,6.166666666666667,3.0,green
North Lawndale,Belmont Cragin,59.666666666666664,26.066666666666666,20.47,2.289002557544757,7.3,1.0,yellow
North Lawndale,Boystown,81.45,36.175,29.98,2.2530280438148766,7.3,2.0,yellow
North Lawndale,Bucktown,60.5,32.1,29.82,1.8910162002945508,6.15,2.0,green
North Lawndale,Burnside,85.2,27.9,61.49,3.0537634408602155,17.4,1.0,red
North Lawndale,Calumet Heights,80.38333333333334,37.11666666666667,33.73,2.1656937584193985,17.3,1.0,yellow
North Lawndale,Chatham,83.80333333333333,41.25333333333333,25.455999999999996,2.1563581077642286,14.5,5.0,yellow
North Lawndale,Chicago Lawn,48.43888888888888,30.659259259259258,24.891111111111112,1.6095721465238524,6.922222222222222,9.0,green
North Lawndale,Chinatown,50.15,18.575,29.73,2.6998654104979813,7.0,2.0,orange
North Lawndale,Douglas,56.85,15.583333333333334,18.73,3.648128342245989,8.8,1.0,red
North Lawndale,Englewood,82.18333333333332,28.626666666666665,24.782,3.085419355680415,12.84,5.0,red
North Lawndale,Garfield Park,22.480172413793102,8.644827586206898,12.619827586206899,2.642234472743183,1.9879310344827583,58.0,orange
North Lawndale,Garfield Ridge,72.95,34.87719298245614,43.13578947368421,2.1109830253336184,7.584210526315791,19.0,yellow
North Lawndale,Grand Boulevard,69.86666666666666,15.566666666666666,18.29,4.488222698072804,10.2,1.0,red
North Lawndale,Grant Park,49.78848484848485,14.697878787878789,17.85,3.5391871520642093,5.565454545454545,55.0,red
North Lawndale,Hermosa,49.983333333333334,25.666666666666668,21.53,1.9474025974025972,4.7,1.0,green
North Lawndale,Humboldt Park,27.490086206896546,11.939511494252873,13.375172413793104,2.4387786651738095,2.667241379310345,116.0,orange
North Lawndale,Hyde Park,78.84444444444445,24.625,26.966666666666665,3.207245548914436,11.299999999999999,6.0,red
North Lawndale,Irving Park,60.87777777777777,33.422222222222224,28.11,1.8765026772498754,7.400000000000001,3.0,green
North Lawndale,Jackson Park,65.11666666666666,21.25,28.73,3.0643137254901958,13.7,1.0,red
North Lawndale,Jefferson Park,70.73333333333333,62.31666666666667,30.8,1.135062851029687,11.2,1.0,green
North Lawndale,Kenwood,69.15,22.466666666666665,24.14,3.0778931750741845,9.3,1.0,red
North Lawndale,Lake View,72.22678571428571,35.32857142857143,31.337857142857143,2.0493475301506447,10.951785714285714,56.0,yellow
North Lawndale,Lincoln Park,74.24222222222221,27.800000000000004,23.553333333333335,2.767302371688582,9.226666666666667,15.0,red
North Lawndale,Lincoln Square,77.19166666666666,39.020833333333336,33.8575,1.9777345422390562,9.475,4.0,green
North Lawndale,"Little Italy, UIC",25.062513661202185,12.102513661202186,13.513245901639344,2.0984912667530686,2.865901639344262,305.0,yellow
North Lawndale,Little Village,18.8125,8.022058823529411,10.485441176470587,2.3940274739460308,1.592647058823529,68.0,orange
North Lawndale,Logan Square,43.516666666666666,22.883333333333333,34.98,1.893628702922057,5.35,2.0,green
North Lawndale,Loop,46.2678646934461,19.501021846370676,19.90243128964059,2.4464011060295197,5.280549682875264,473.0,orange
North Lawndale,Lower West Side,24.768518518518515,13.603703703703705,16.53,1.8925861059048097,2.9444444444444446,18.0,green
North Lawndale,Mckinley Park,43.74523809523809,21.68988095238095,21.207857142857144,2.0344949884677197,5.942857142857143,56.0,yellow
North Lawndale,Museum Campus,53.288308457711445,20.244402985074625,18.447611940298508,2.6875384346271396,5.254477611940299,134.0,orange
North Lawndale,New City,55.32820512820513,21.68846153846154,18.3,2.5463133932877366,6.676923076923076,13.0,orange
North Lawndale,North Center,59.98333333333333,33.291666666666664,40.77333333333333,1.8039544638002798,10.616666666666667,6.0,green
North Lawndale,North Lawndale,18.224895178197063,7.318867924528301,10.319559748427674,2.6707774789097867,1.510691823899371,318.0,orange
North Lawndale,O'Hare,99.85555555555555,42.702777777777776,50.22666666666667,2.519295499203935,18.316666666666666,6.0,orange
North Lawndale,Oakland,71.06666666666666,22.85,21.23,3.1101385849744707,8.9,1.0,red
North Lawndale,Old Town,57.11666666666666,26.32037037037037,24.651111111111113,2.1878079880295207,7.144444444444444,9.0,yellow
North Lawndale,Pullman,102.33333333333333,35.68333333333333,31.23,2.86781877627277,19.1,1.0,red
North Lawndale,River North,57.9477366255144,23.107338820301788,24.610329218106997,2.6259534536317357,6.771193415637861,243.0,orange
North Lawndale,Roseland,89.88333333333333,40.775,28.78,2.2176402116402114,17.1,2.0,yellow
North Lawndale,Sheffield & DePaul,66.33333333333333,27.82777777777778,23.50666666666667,2.402435688039506,9.583333333333334,6.0,orange
North Lawndale,South Shore,85.38333333333334,35.88333333333333,23.73,2.3794705062703208,16.1,1.0,orange
North Lawndale,Streeterville,63.050505050505045,24.69848484848485,19.303636363636365,2.6680269764590316,7.221212121212122,33.0,orange
North Lawndale,United Center,29.662459546925568,10.974433656957927,13.416650485436893,2.784885545873108,2.389805825242718,206.0,red
North Lawndale,Uptown,74.26666666666667,40.199999999999996,24.44666666666667,1.8957537705533802,14.033333333333333,3.0,green
North Lawndale,Washington Park,70.66666666666667,32.8,22.94,2.1544715447154474,12.5,1.0,yellow
North Lawndale,West Loop,41.73897180762852,16.44145936981758,18.36124378109453,2.6333680725335213,5.143283582089552,201.0,orange
North Lawndale,West Town,52.15347222222221,15.992361111111109,16.386666666666667,3.4086617980954537,5.425,24.0,red
North Lawndale,Wicker Park,42.736666666666665,19.740000000000002,18.522000000000002,2.2547498187388153,6.319999999999999,5.0,yellow
North Park,Albany Park,20.1219806763285,10.277294685990336,11.015072463768117,2.28828807193206,1.7999999999999998,69.0,yellow
North Park,Austin,72.86666666666666,35.670833333333334,27.154999999999998,2.05285105866405,10.075000000000001,4.0,yellow
North Park,Avondale,35.61666666666667,15.1375,16.3825,2.39293799355534,3.25,4.0,orange
North Park,Edgewater,43.94318181818182,15.502272727272727,15.982727272727272,2.9585875224297693,3.209090909090909,22.0,red
North Park,Grant Park,58.583333333333336,23.983333333333334,30.23,2.4426685198054203,9.9,1.0,orange
North Park,Hermosa,51.166666666666664,26.48888888888889,19.496666666666666,1.9569955994823989,4.3999999999999995,3.0,green
North Park,Humboldt Park,55.333333333333336,38.15833333333333,16.1275,1.4607835930893904,8.399999999999999,4.0,green
North Park,Irving Park,27.483333333333334,10.066666666666666,11.99,2.730132450331126,2.4,1.0,orange
North Park,Jefferson Park,29.31666666666667,13.914705882352942,14.490882352941176,2.223359713703562,2.7205882352941178,34.0,yellow
North Park,Lake View,43.70691823899371,30.62075471698114,21.08698113207547,1.4567624601222733,6.052830188679245,53.0,green
North Park,Lincoln Square,21.43424242424243,9.727878787878787,11.847454545454548,2.4231273487862173,1.7254545454545454,55.0,orange
North Park,Logan Square,35.0515873015873,21.42857142857143,15.964761904761907,1.7190339309619753,3.7,21.0,green
North Park,Loop,69.06666666666666,50.18333333333333,38.23,1.3762869478578545,10.5,1.0,green
North Park,North Center,34.68043478260869,15.659420289855074,13.928260869565218,2.2698215322986433,2.9956521739130433,46.0,yellow
North Park,North Lawndale,63.19166666666668,46.403333333333336,33.74399999999999,1.3883225579154703,10.879999999999999,10.0,green
North Park,North Park,16.208680555555556,7.725347222222222,10.733749999999999,2.1851091785032364,1.5270833333333333,48.0,yellow
North Park,O'Hare,63.46103448275862,26.281494252873564,41.95248275862069,2.4569976238291407,10.993103448275864,145.0,orange
North Park,Portage Park,50.27916666666667,24.1375,18.392500000000002,2.173996721109586,5.275,4.0,yellow
North Park,River North,66.46666666666667,35.67843137254903,26.303529411764707,1.8798514306914225,7.405882352941176,17.0,green
North Park,Rogers Park,40.06666666666667,17.26111111111111,20.88,2.455687798432963,4.266666666666667,3.0,orange
North Park,Streeterville,67.48333333333333,44.4,35.598749999999995,1.5736446628450396,9.8375,8.0,green
North Park,Uptown,39.586842105263166,18.370175438596494,15.115263157894734,2.17757666821447,3.8052631578947373,19.0,yellow
North Park,West Loop,59.15,35.45,23.355,1.698401320252306,8.85,2.0,green
North Park,West Ridge,17.168544600938965,8.354577464788731,9.239225352112674,2.0650219787566693,1.4197183098591548,142.0,yellow
North Park,West Town,48.787962962962965,27.269444444444446,20.178888888888892,1.8810216857330966,6.533333333333333,18.0,green
North Park,Wicker Park,51.766666666666666,30.916666666666668,22.296,1.719539906880156,6.300000000000001,5.0,green
Norwood Park,Austin,78.16666666666667,23.35,21.23,3.3476088508208424,6.9,1.0,red
Norwood Park,Dunning,21.616666666666667,14.166666666666666,16.23,1.5258823529411765,3.5,1.0,green
Norwood Park,Edison Park,34.82437810945273,5.512189054726368,12.92671641791045,6.461200995635941,1.5194029850746271,134.0,red
Norwood Park,Irving Park,40.2,16.679166666666664,19.7575,2.4965161182286257,4.8,4.0,orange
Norwood Park,Lake View,63.38333333333333,39.17619047619048,29.108571428571427,1.685523693862542,9.37142857142857,7.0,green
Norwood Park,Lincoln Square,55.083333333333336,27.855238095238093,0.0,2.00866863265947,6.385714285714286,35.0,green
Norwood Park,"Little Italy, UIC",69.43333333333334,46.57666666666667,35.42399999999999,1.5222642972860372,12.02,5.0,green
Norwood Park,Logan Square,54.82777777777778,29.87222222222222,22.400000000000002,1.9672880990550163,9.000000000000002,3.0,green
Norwood Park,Loop,67.4,37.166666666666664,35.43,1.8134529147982066,14.1,1.0,green
Norwood Park,Montclare,78.61666666666666,13.606666666666666,15.344,5.9880304225840195,4.75,10.0,red
Norwood Park,Museum Campus,88.7,25.483333333333334,26.23,3.4807063440156965,14.7,1.0,red
Norwood Park,North Center,60.78333333333333,28.75,23.64,2.1142028985507246,8.8,1.0,yellow
Norwood Park,North Park,48.56666666666668,22.460256410256413,15.503076923076922,2.1800824792885085,5.8538461538461535,13.0,yellow
Norwood Park,Norwood Park,25.81481481481481,6.358641975308641,11.017037037037039,4.502855149852028,1.4629629629629628,27.0,red
Norwood Park,O'Hare,44.37952069716775,11.408169934640522,17.070392156862745,4.102333009906235,4.3431372549019605,153.0,red
Norwood Park,Portage Park,36.46904761904762,15.13095238095238,13.692857142857141,2.6852139028196444,3.442857142857143,7.0,orange
Norwood Park,River North,71.4375,26.089583333333334,28.229999999999997,3.0148700106688073,11.675,8.0,red
Norwood Park,Rogers Park,85.76666666666667,28.816666666666666,17.34,2.976286871023713,8.1,1.0,red
Norwood Park,"Sauganash,Forest Glen",47.15,13.594444444444443,18.13,3.551286335912432,3.9333333333333336,3.0,red
Norwood Park,Streeterville,71.88333333333334,28.133333333333333,31.73,2.555094786729858,13.8,1.0,orange
Norwood Park,West Loop,60.609090909090924,40.14545454545454,40.02272727272727,1.5643915224757665,12.454545454545455,11.0,green
O'Hare,Albany Park,63.89908789386401,29.9165008291874,43.12781094527362,2.2246907586001687,11.50597014925373,201.0,yellow
O'Hare,Andersonville,84.43486590038314,49.4015804597701,52.4591091954023,1.731261830064769,13.77270114942529,348.0,green
O'Hare,Armour Square,83.73333333333333,47.25208333333334,54.32249999999999,1.8493174574208864,21.1375,8.0,green
O'Hare,Austin,71.86052631578947,27.91052631578948,35.59157894736842,2.6143777730398887,11.447368421052634,19.0,orange
O'Hare,Avondale,59.40841049382716,28.200154320987654,40.0769212962963,2.4530905279043984,11.859259259259257,432.0,orange
O'Hare,Belmont Cragin,82.778,37.43566666666667,27.122200000000003,2.3470243038107332,8.77,50.0,yellow
O'Hare,Beverly,132.35,50.95833333333333,80.39,2.614073362764744,32.05,2.0,orange
O'Hare,Boystown,80.46739943872778,38.70014031805425,49.83816651075771,2.2366151075469602,15.119644527595883,1069.0,yellow
O'Hare,Bridgeport,99.4,47.89545454545455,54.03727272727272,2.214668065917078,22.00909090909091,11.0,yellow
O'Hare,Bucktown,62.89617886178862,32.25985772357724,47.1754512195122,2.1933210694522676,14.13182926829268,820.0,yellow
O'Hare,Calumet Heights,110.0212121212121,77.43484848484849,81.06090909090909,1.5494712575722007,31.045454545454547,11.0,green
O'Hare,Chinatown,85.57898550724639,31.24263285024155,54.65471014492753,2.8964884145354706,20.407971014492755,138.0,red
O'Hare,Douglas,98.20219298245615,48.16907894736843,51.658815789473685,2.210278265104911,21.582894736842107,76.0,yellow
O'Hare,Dunning,70.36666666666666,17.004166666666666,24.7725,4.208691746496405,5.025,4.0,red
O'Hare,East Village,63.65455010224948,25.868353783231086,44.70865030674847,2.5941918991199597,15.747546012269938,326.0,orange
O'Hare,Edgewater,93.99548420777865,41.718337248760115,49.355708692247454,2.303464345022966,14.606734534064213,1277.0,yellow
O'Hare,Edison Park,53.26666666666667,14.803107344632766,33.33661016949153,3.6210595099550855,6.940677966101694,59.0,red
O'Hare,Garfield Ridge,124.78073959938366,55.19460708782742,70.23274268104778,2.403050202648056,26.127580893682588,649.0,orange
O'Hare,Gold Coast,84.75412254160364,47.15194307866869,58.328262102874426,2.05312167091451,17.25801815431165,10576.0,yellow
O'Hare,Grand Boulevard,102.60000000000001,63.050000000000004,60.14166666666667,1.7468370189472944,23.233333333333334,6.0,green
O'Hare,Grand Crossing,110.17666666666666,52.69333333333334,53.722,2.43706078626447,27.18,5.0,orange
O'Hare,Grant Park,79.63851432847969,47.951676984334576,62.21242000174383,1.8299350865047135,18.90543966344058,91752.0,green
